OPName,Latency,Device,Torch Version,CUDNN Version,Kernel Name,Warps per SM,Blocks per SM,Grid x,Grid y,Grid z,Block x,Block y,Block z,CUDA Version,Kernels,B,Input_Channel,Output_Channel,Kernel_Szie,Input_Size,Stride,Padding
conv,3.187061309814453,Tesla T4,p2.1.0,8902,volta_sgemm_128x64_nn,64.8,16.2,3,6,36,128,1,1,cu121,";void cudnn::winograd_nonfused::winogradforwarddata4x4<float, float>(cudnn::winograd_nonfused::winograddataparams<float, float>);void cudnn::winograd_nonfused::winogradforwardfilter4x4<float, float>(cudnn::winograd_nonfused::winogradfilterparams<float, float>);volta_sgemm_128x64_nn;void cudnn::winograd_nonfused::winogradforwardoutput4x4<float, float>(cudnn::winograd_nonfused::winogradoutputparams<float, float>)",27,1212,333,3,10,1,1
conv,6.683029333750407,Tesla T4,p2.1.0,8902,cudnn_infer_volta_scudnn_128x32_relu_small_nn_v1,844.35,422.175,1299,13,1,64,1,1,cu121,";void cask_cudnn_infer::computeoffsetskernel<false, false>(cask_cudnn_infer::computeoffsetsparams);cudnn_infer_volta_scudnn_128x32_relu_small_nn_v1",57,24,416,3,54,1,1
conv,14.369216283162435,Tesla T4,p2.1.0,8902,cudnn_infer_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,291.2,36.4,52,7,4,256,1,1,cu121,";void cudnn::winograd::generatewinogradtileskernel<0, float, float>(cudnn::winograd::generatewinogradtilesparams<float, float>);cudnn_infer_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1",52,1180,12,3,49,1,1
conv,4.263583978017171,Tesla T4,p2.1.0,8902,volta_sgemm_128x64_nn,46.8,11.7,13,1,36,128,1,1,cu121,";void cudnn::winograd_nonfused::winogradforwarddata4x4<float, float>(cudnn::winograd_nonfused::winograddataparams<float, float>);void cudnn::winograd_nonfused::winogradforwardfilter4x4<float, float>(cudnn::winograd_nonfused::winogradfilterparams<float, float>);volta_sgemm_128x64_nn;void cudnn::winograd_nonfused::winogradforwardoutput4x4<float, float>(cudnn::winograd_nonfused::winogradoutputparams<float, float>)",30,1410,56,3,25,1,1
conv,2.2965120474497476,Tesla T4,p2.1.0,8902,volta_sgemm_128x32_nn,1476.0,184.5,41,5,36,256,1,1,cu121,";void cudnn::winograd_nonfused::winogradforwarddata4x4<float, float>(cudnn::winograd_nonfused::winograddataparams<float, float>);void cudnn::winograd_nonfused::winogradforwardfilter4x4<float, float>(cudnn::winograd_nonfused::winogradfilterparams<float, float>);volta_sgemm_128x32_nn;void cudnn::winograd_nonfused::winogradforwardoutput4x4<float, float>(cudnn::winograd_nonfused::winogradoutputparams<float, float>)",63,64,136,3,33,1,1
conv,0.4558400015036265,Tesla T4,p2.1.0,8902,cudnn_infer_volta_scudnn_128x64_relu_xregs_large_nn_v1,9.6,2.4,8,12,1,128,1,1,cu121,";void cask_cudnn_infer::computeoffsetskernel<false, false>(cask_cudnn_infer::computeoffsetsparams);cudnn_infer_volta_scudnn_128x64_relu_xregs_large_nn_v1",38,130,759,3,5,1,1
conv,1.0734293063481648,Tesla T4,p2.1.0,8902,cudnn_infer_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,122.4,15.3,102,3,2,256,1,1,cu121,";void cudnn::winograd::generatewinogradtileskernel<0, float, float>(cudnn::winograd::generatewinogradtilesparams<float, float>);cudnn_infer_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1",34,214,74,3,23,1,1
conv,1.2082240184148152,Tesla T4,p2.1.0,8902,cudnn_infer_volta_scudnn_128x64_3dconv_fprop_small_nn_v1,6.9,1.725,3,23,1,128,1,1,cu121,;void cask_cudnn_infer::computeoffsetskernel3d<false>(cask_cudnn_infer::computeoffsetsparams);cask_cudnn_infer::computeboffsetskernel(cask_cudnn_infer::computeboffsetsparams);cudnn_infer_volta_scudnn_128x64_3dconv_fprop_small_nn_v1,6,500,1439,3,8,1,1
conv,5.163104057312012,Tesla T4,p2.1.0,8902,volta_sgemm_128x64_nn,662.4,165.6,46,4,36,128,1,1,cu121,";void cudnn::winograd_nonfused::winogradforwarddata4x4<float, float>(cudnn::winograd_nonfused::winograddataparams<float, float>);void cudnn::winograd_nonfused::winogradforwardfilter4x4<float, float>(cudnn::winograd_nonfused::winogradfilterparams<float, float>);volta_sgemm_128x64_nn;void cudnn::winograd_nonfused::winogradforwardoutput4x4<float, float>(cudnn::winograd_nonfused::winogradoutputparams<float, float>)",43,132,250,3,41,1,1
conv,2.6724053223927817,Tesla T4,p2.1.0,8902,cudnn_infer_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,352.8,44.1,63,7,4,256,1,1,cu121,";void cudnn::winograd::generatewinogradtileskernel<0, float, float>(cudnn::winograd::generatewinogradtilesparams<float, float>);cudnn_infer_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1",63,168,16,3,50,1,1
conv,9.101845423380533,Tesla T4,p2.1.0,8902,cudnn_infer_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,252.0,31.5,45,7,4,256,1,1,cu121,";void cudnn::winograd::generatewinogradtileskernel<0, float, float>(cudnn::winograd::generatewinogradtilesparams<float, float>);cudnn_infer_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1",45,860,12,3,54,1,1
conv,3.2081173261006675,Tesla T4,p2.1.0,8902,volta_sgemm_128x64_nn,403.2,100.8,7,16,36,128,1,1,cu121,";void cudnn::winograd_nonfused::winogradforwarddata4x4<float, float>(cudnn::winograd_nonfused::winograddataparams<float, float>);void cudnn::winograd_nonfused::winogradforwardfilter4x4<float, float>(cudnn::winograd_nonfused::winogradfilterparams<float, float>);volta_sgemm_128x64_nn;void cudnn::winograd_nonfused::winogradforwardoutput4x4<float, float>(cudnn::winograd_nonfused::winogradoutputparams<float, float>)",29,153,967,3,18,1,1
conv,1.45306662718455,Tesla T4,p2.1.0,8902,cudnn_infer_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,252.0,31.5,84,5,3,256,1,1,cu121,";void cudnn::winograd::generatewinogradtileskernel<0, float, float>(cudnn::winograd::generatewinogradtilesparams<float, float>);cudnn_infer_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1",42,128,60,3,37,1,1
conv,1.926037351290385,Tesla T4,p2.1.0,8902,volta_sgemm_128x64_nn,158.4,39.6,4,11,36,128,1,1,cu121,";void cudnn::winograd_nonfused::winogradforwarddata4x4<float, float>(cudnn::winograd_nonfused::winograddataparams<float, float>);void cudnn::winograd_nonfused::winogradforwardfilter4x4<float, float>(cudnn::winograd_nonfused::winogradfilterparams<float, float>);volta_sgemm_128x64_nn;void cudnn::winograd_nonfused::winogradforwardoutput4x4<float, float>(cudnn::winograd_nonfused::winogradoutputparams<float, float>)",40,237,694,3,10,1,1
conv,0.746122678120931,Tesla T4,p2.1.0,8902,volta_sgemm_128x64_nn,54.0,13.5,3,5,36,128,1,1,cu121,";void cudnn::winograd_nonfused::winogradforwarddata4x4<float, float>(cudnn::winograd_nonfused::winograddataparams<float, float>);void cudnn::winograd_nonfused::winogradforwardfilter4x4<float, float>(cudnn::winograd_nonfused::winogradfilterparams<float, float>);volta_sgemm_128x64_nn;void cudnn::winograd_nonfused::winogradforwardoutput4x4<float, float>(cudnn::winograd_nonfused::winogradoutputparams<float, float>)",31,235,310,3,12,1,1
conv,2.9208853244781494,Tesla T4,p2.1.0,8902,cudnn_infer_volta_scudnn_128x64_3dconv_fprop_small_nn_v1,7.5,1.875,5,15,1,128,1,1,cu121,;void cask_cudnn_infer::computeoffsetskernel3d<false>(cask_cudnn_infer::computeoffsetsparams);cask_cudnn_infer::computeboffsetskernel(cask_cudnn_infer::computeboffsetsparams);cudnn_infer_volta_scudnn_128x64_3dconv_fprop_small_nn_v1,24,1293,911,3,5,1,1
conv,2.180799961090088,Tesla T4,p2.1.0,8902,volta_sgemm_128x64_nn,327.6,81.9,13,7,36,128,1,1,cu121,";void cudnn::winograd_nonfused::winogradforwarddata4x4<float, float>(cudnn::winograd_nonfused::winograddataparams<float, float>);void cudnn::winograd_nonfused::winogradforwardfilter4x4<float, float>(cudnn::winograd_nonfused::winogradfilterparams<float, float>);volta_sgemm_128x64_nn;void cudnn::winograd_nonfused::winogradforwardoutput4x4<float, float>(cudnn::winograd_nonfused::winogradoutputparams<float, float>)",57,111,389,3,18,1,1
conv,0.39636266231536865,Tesla T4,p2.1.0,8902,volta_sgemm_64x64_nn,27.0,13.5,3,5,36,64,1,1,cu121,";void cudnn::winograd_nonfused::winogradforwarddata4x4<float, float>(cudnn::winograd_nonfused::winograddataparams<float, float>);void cudnn::winograd_nonfused::winogradforwardfilter4x4<float, float>(cudnn::winograd_nonfused::winogradfilterparams<float, float>);volta_sgemm_64x64_nn;void cudnn::winograd_nonfused::winogradforwardoutput4x4<float, float>(cudnn::winograd_nonfused::winogradoutputparams<float, float>)",39,182,259,3,8,1,1
conv,3.8675092856089273,Tesla T4,p2.1.0,8902,volta_sgemm_128x64_nn,194.4,48.6,3,18,36,128,1,1,cu121,";void cudnn::winograd_nonfused::winogradforwarddata4x4<float, float>(cudnn::winograd_nonfused::winograddataparams<float, float>);void cudnn::winograd_nonfused::winogradforwardfilter4x4<float, float>(cudnn::winograd_nonfused::winogradfilterparams<float, float>);volta_sgemm_128x64_nn;void cudnn::winograd_nonfused::winogradforwardoutput4x4<float, float>(cudnn::winograd_nonfused::winogradoutputparams<float, float>)",31,431,1143,3,9,1,1
conv,27.86182403564453,Tesla T4,p2.1.0,8902,cudnn_infer_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,5939.2,742.4,58,32,16,256,1,1,cu121,";void cudnn::winograd::generatewinogradtileskernel<0, float, float>(cudnn::winograd::generatewinogradtilesparams<float, float>);cudnn_infer_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1",58,88,5,3,251,1,1
conv,2.2417386372884116,Tesla T4,p2.1.0,8902,volta_sgemm_128x64_nn,302.4,75.6,4,21,36,128,1,1,cu121,";void cudnn::winograd_nonfused::winogradforwarddata4x4<float, float>(cudnn::winograd_nonfused::winograddataparams<float, float>);void cudnn::winograd_nonfused::winogradforwardfilter4x4<float, float>(cudnn::winograd_nonfused::winogradfilterparams<float, float>);volta_sgemm_128x64_nn;void cudnn::winograd_nonfused::winogradforwardoutput4x4<float, float>(cudnn::winograd_nonfused::winogradoutputparams<float, float>)",40,131,1285,3,12,1,1
conv,4.288160006205241,Tesla T4,p2.1.0,8902,volta_sgemm_128x64_nn,648.0,162.0,18,10,36,128,1,1,cu121,";void cudnn::winograd_nonfused::winogradforwarddata4x4<float, float>(cudnn::winograd_nonfused::winograddataparams<float, float>);void cudnn::winograd_nonfused::winogradforwardfilter4x4<float, float>(cudnn::winograd_nonfused::winogradfilterparams<float, float>);volta_sgemm_128x64_nn;void cudnn::winograd_nonfused::winogradforwardoutput4x4<float, float>(cudnn::winograd_nonfused::winogradoutputparams<float, float>)",57,115,620,3,21,1,1
conv,4.365695953369141,Tesla T4,p2.1.0,8902,volta_sgemm_128x64_nn,162.0,40.5,5,9,36,128,1,1,cu121,";void cudnn::winograd_nonfused::winogradforwarddata4x4<float, float>(cudnn::winograd_nonfused::winograddataparams<float, float>);void cudnn::winograd_nonfused::winogradforwardfilter4x4<float, float>(cudnn::winograd_nonfused::winogradfilterparams<float, float>);volta_sgemm_128x64_nn;void cudnn::winograd_nonfused::winogradforwardoutput4x4<float, float>(cudnn::winograd_nonfused::winogradoutputparams<float, float>)",64,652,562,3,11,1,1
conv,3.1575040022532144,Tesla T4,p2.1.0,8902,volta_sgemm_128x64_nn,316.8,79.2,4,22,36,128,1,1,cu121,";void cudnn::winograd_nonfused::winogradforwarddata4x4<float, float>(cudnn::winograd_nonfused::winograddataparams<float, float>);void cudnn::winograd_nonfused::winogradforwardfilter4x4<float, float>(cudnn::winograd_nonfused::winogradfilterparams<float, float>);volta_sgemm_128x64_nn;void cudnn::winograd_nonfused::winogradforwardoutput4x4<float, float>(cudnn::winograd_nonfused::winogradoutputparams<float, float>)",22,216,1385,3,13,1,1
conv,3.105226675669352,Tesla T4,p2.1.0,8902,volta_sgemm_64x64_nn,108.0,54.0,3,20,36,64,1,1,cu121,";void cudnn::winograd_nonfused::winogradforwarddata4x4<float, float>(cudnn::winograd_nonfused::winograddataparams<float, float>);void cudnn::winograd_nonfused::winogradforwardfilter4x4<float, float>(cudnn::winograd_nonfused::winogradfilterparams<float, float>);volta_sgemm_64x64_nn;void cudnn::winograd_nonfused::winogradforwardoutput4x4<float, float>(cudnn::winograd_nonfused::winogradoutputparams<float, float>)",33,509,1236,3,8,1,1
conv,2.021994670232137,Tesla T4,p2.1.0,8902,volta_sgemm_128x64_nn,36.0,9.0,2,5,36,128,1,1,cu121,";void cudnn::winograd_nonfused::winogradforwarddata4x4<float, float>(cudnn::winograd_nonfused::winograddataparams<float, float>);void cudnn::winograd_nonfused::winogradforwardfilter4x4<float, float>(cudnn::winograd_nonfused::winogradfilterparams<float, float>);volta_sgemm_128x64_nn;void cudnn::winograd_nonfused::winogradforwardoutput4x4<float, float>(cudnn::winograd_nonfused::winogradoutputparams<float, float>)",62,1216,264,3,7,1,1
conv,3.3385706742604575,Tesla T4,p2.1.0,8902,cudnn_infer_volta_scudnn_128x64_relu_xregs_large_nn_v1,14.4,3.6,6,24,1,128,1,1,cu121,";void cask_cudnn_infer::computeoffsetskernel<false, false>(cask_cudnn_infer::computeoffsetsparams);cudnn_infer_volta_scudnn_128x64_relu_xregs_large_nn_v1",18,727,1533,3,6,1,1
conv,4.564906597137451,Tesla T4,p2.1.0,8902,volta_sgemm_128x64_nn,54.0,13.5,3,5,36,128,1,1,cu121,";void cudnn::winograd_nonfused::winogradforwarddata4x4<float, float>(cudnn::winograd_nonfused::winograddataparams<float, float>);void cudnn::winograd_nonfused::winogradforwardfilter4x4<float, float>(cudnn::winograd_nonfused::winogradfilterparams<float, float>);volta_sgemm_128x64_nn;void cudnn::winograd_nonfused::winogradforwardoutput4x4<float, float>(cudnn::winograd_nonfused::winogradoutputparams<float, float>)",25,1905,302,3,9,1,1
