model_name,seqlen,batch,device,mode,option,label_all_e2e_latency,label_all_fw_latency,label_all_bwall_latency,neusight_all_e2e_latency,neusight_all_fw_latency,neusight_all_bw_latency,neusight_all_bwall_latency,neusight_all_acc_latency,roofline_all_e2e_latency,roofline_all_fw_latency,roofline_all_bw_latency,roofline_all_bwall_latency,roofline_all_acc_latency,habitat_all_e2e_latency,habitat_all_fw_latency,habitat_all_bw_latency,habitat_all_bwall_latency,habitat_all_acc_latency,micro_all_e2e_latency,micro_all_fw_latency,micro_all_bw_latency,micro_all_bwall_latency,micro_all_acc_latency,label_BMM_e2e_latency,label_BMM_fw_latency,label_BMM_bwall_latency,label_BMM_bw_latency,label_BMM_acc_latency,label_EMBEDDING_e2e_latency,label_EMBEDDING_fw_latency,label_EMBEDDING_bwall_latency,label_EMBEDDING_bw_latency,label_EMBEDDING_acc_latency,label_Linear_e2e_latency,label_Linear_fw_latency,label_Linear_bwall_latency,label_Linear_bw_latency,label_Linear_acc_latency,label_VECadd_e2e_latency,label_VECadd_fw_latency,label_VECadd_bwall_latency,label_VECadd_bw_latency,label_VECadd_acc_latency,label_VECaddu_e2e_latency,label_VECaddu_fw_latency,label_VECaddu_bwall_latency,label_VECaddu_bw_latency,label_VECaddu_acc_latency,label_VECdiv_e2e_latency,label_VECdiv_fw_latency,label_VECdiv_bwall_latency,label_VECdiv_bw_latency,label_VECdiv_acc_latency,label_VECln_e2e_latency,label_VECln_fw_latency,label_VECln_bwall_latency,label_VECln_bw_latency,label_VECln_acc_latency,label_VECmul_e2e_latency,label_VECmul_fw_latency,label_VECmul_bwall_latency,label_VECmul_bw_latency,label_VECmul_acc_latency,label_VECmulu_e2e_latency,label_VECmulu_fw_latency,label_VECmulu_bwall_latency,label_VECmulu_bw_latency,label_VECmulu_acc_latency,label_VECpowu_e2e_latency,label_VECpowu_fw_latency,label_VECpowu_bwall_latency,label_VECpowu_bw_latency,label_VECpowu_acc_latency,label_VECsoftmax_e2e_latency,label_VECsoftmax_fw_latency,label_VECsoftmax_bwall_latency,label_VECsoftmax_bw_latency,label_VECsoftmax_acc_latency,label_VECtanh_e2e_latency,label_VECtanh_fw_latency,label_VECtanh_bwall_latency,label_VECtanh_bw_latency,label_VECtanh_acc_latency,label_getitem_e2e_latency,label_getitem_fw_latency,label_getitem_bwall_latency,label_getitem_bw_latency,label_getitem_acc_latency,label_output_e2e_latency,label_output_fw_latency,label_output_bwall_latency,label_output_bw_latency,label_output_acc_latency,label_where_e2e_latency,label_where_fw_latency,label_where_bwall_latency,label_where_bw_latency,label_where_acc_latency,label_VEC_e2e_latency,label_VEC_fw_latency,label_VEC_bwall_latency,label_VEC_bw_latency,label_VEC_acc_latency,roofline_BMM_e2e_latency,roofline_BMM_fw_latency,roofline_BMM_bwall_latency,roofline_BMM_bw_latency,roofline_BMM_acc_latency,roofline_EMBEDDING_e2e_latency,roofline_EMBEDDING_fw_latency,roofline_EMBEDDING_bwall_latency,roofline_EMBEDDING_bw_latency,roofline_EMBEDDING_acc_latency,roofline_Linear_e2e_latency,roofline_Linear_fw_latency,roofline_Linear_bwall_latency,roofline_Linear_bw_latency,roofline_Linear_acc_latency,roofline_VECadd_e2e_latency,roofline_VECadd_fw_latency,roofline_VECadd_bwall_latency,roofline_VECadd_bw_latency,roofline_VECadd_acc_latency,roofline_VECaddu_e2e_latency,roofline_VECaddu_fw_latency,roofline_VECaddu_bwall_latency,roofline_VECaddu_bw_latency,roofline_VECaddu_acc_latency,roofline_VECdiv_e2e_latency,roofline_VECdiv_fw_latency,roofline_VECdiv_bwall_latency,roofline_VECdiv_bw_latency,roofline_VECdiv_acc_latency,roofline_VECln_e2e_latency,roofline_VECln_fw_latency,roofline_VECln_bwall_latency,roofline_VECln_bw_latency,roofline_VECln_acc_latency,roofline_VECmul_e2e_latency,roofline_VECmul_fw_latency,roofline_VECmul_bwall_latency,roofline_VECmul_bw_latency,roofline_VECmul_acc_latency,roofline_VECmulu_e2e_latency,roofline_VECmulu_fw_latency,roofline_VECmulu_bwall_latency,roofline_VECmulu_bw_latency,roofline_VECmulu_acc_latency,roofline_VECpowu_e2e_latency,roofline_VECpowu_fw_latency,roofline_VECpowu_bwall_latency,roofline_VECpowu_bw_latency,roofline_VECpowu_acc_latency,roofline_VECsoftmax_e2e_latency,roofline_VECsoftmax_fw_latency,roofline_VECsoftmax_bwall_latency,roofline_VECsoftmax_bw_latency,roofline_VECsoftmax_acc_latency,roofline_VECtanh_e2e_latency,roofline_VECtanh_fw_latency,roofline_VECtanh_bwall_latency,roofline_VECtanh_bw_latency,roofline_VECtanh_acc_latency,roofline_getitem_e2e_latency,roofline_getitem_fw_latency,roofline_getitem_bwall_latency,roofline_getitem_bw_latency,roofline_getitem_acc_latency,roofline_output_e2e_latency,roofline_output_fw_latency,roofline_output_bwall_latency,roofline_output_bw_latency,roofline_output_acc_latency,roofline_where_e2e_latency,roofline_where_fw_latency,roofline_where_bwall_latency,roofline_where_bw_latency,roofline_where_acc_latency,roofline_VEC_e2e_latency,roofline_VEC_fw_latency,roofline_VEC_bwall_latency,roofline_VEC_bw_latency,roofline_VEC_acc_latency,habitat_BMM_e2e_latency,habitat_BMM_fw_latency,habitat_BMM_bwall_latency,habitat_BMM_bw_latency,habitat_BMM_acc_latency,habitat_EMBEDDING_e2e_latency,habitat_EMBEDDING_fw_latency,habitat_EMBEDDING_bwall_latency,habitat_EMBEDDING_bw_latency,habitat_EMBEDDING_acc_latency,habitat_Linear_e2e_latency,habitat_Linear_fw_latency,habitat_Linear_bwall_latency,habitat_Linear_bw_latency,habitat_Linear_acc_latency,habitat_VECadd_e2e_latency,habitat_VECadd_fw_latency,habitat_VECadd_bwall_latency,habitat_VECadd_bw_latency,habitat_VECadd_acc_latency,habitat_VECaddu_e2e_latency,habitat_VECaddu_fw_latency,habitat_VECaddu_bwall_latency,habitat_VECaddu_bw_latency,habitat_VECaddu_acc_latency,habitat_VECdiv_e2e_latency,habitat_VECdiv_fw_latency,habitat_VECdiv_bwall_latency,habitat_VECdiv_bw_latency,habitat_VECdiv_acc_latency,habitat_VECln_e2e_latency,habitat_VECln_fw_latency,habitat_VECln_bwall_latency,habitat_VECln_bw_latency,habitat_VECln_acc_latency,habitat_VECmul_e2e_latency,habitat_VECmul_fw_latency,habitat_VECmul_bwall_latency,habitat_VECmul_bw_latency,habitat_VECmul_acc_latency,habitat_VECmulu_e2e_latency,habitat_VECmulu_fw_latency,habitat_VECmulu_bwall_latency,habitat_VECmulu_bw_latency,habitat_VECmulu_acc_latency,habitat_VECpowu_e2e_latency,habitat_VECpowu_fw_latency,habitat_VECpowu_bwall_latency,habitat_VECpowu_bw_latency,habitat_VECpowu_acc_latency,habitat_VECsoftmax_e2e_latency,habitat_VECsoftmax_fw_latency,habitat_VECsoftmax_bwall_latency,habitat_VECsoftmax_bw_latency,habitat_VECsoftmax_acc_latency,habitat_VECtanh_e2e_latency,habitat_VECtanh_fw_latency,habitat_VECtanh_bwall_latency,habitat_VECtanh_bw_latency,habitat_VECtanh_acc_latency,habitat_getitem_e2e_latency,habitat_getitem_fw_latency,habitat_getitem_bwall_latency,habitat_getitem_bw_latency,habitat_getitem_acc_latency,habitat_output_e2e_latency,habitat_output_fw_latency,habitat_output_bwall_latency,habitat_output_bw_latency,habitat_output_acc_latency,habitat_where_e2e_latency,habitat_where_fw_latency,habitat_where_bwall_latency,habitat_where_bw_latency,habitat_where_acc_latency,habitat_VEC_e2e_latency,habitat_VEC_fw_latency,habitat_VEC_bwall_latency,habitat_VEC_bw_latency,habitat_VEC_acc_latency,micro_BMM_e2e_latency,micro_BMM_fw_latency,micro_BMM_bwall_latency,micro_BMM_bw_latency,micro_BMM_acc_latency,micro_EMBEDDING_e2e_latency,micro_EMBEDDING_fw_latency,micro_EMBEDDING_bwall_latency,micro_EMBEDDING_bw_latency,micro_EMBEDDING_acc_latency,micro_Linear_e2e_latency,micro_Linear_fw_latency,micro_Linear_bwall_latency,micro_Linear_bw_latency,micro_Linear_acc_latency,micro_VECadd_e2e_latency,micro_VECadd_fw_latency,micro_VECadd_bwall_latency,micro_VECadd_bw_latency,micro_VECadd_acc_latency,micro_VECaddu_e2e_latency,micro_VECaddu_fw_latency,micro_VECaddu_bwall_latency,micro_VECaddu_bw_latency,micro_VECaddu_acc_latency,micro_VECdiv_e2e_latency,micro_VECdiv_fw_latency,micro_VECdiv_bwall_latency,micro_VECdiv_bw_latency,micro_VECdiv_acc_latency,micro_VECln_e2e_latency,micro_VECln_fw_latency,micro_VECln_bwall_latency,micro_VECln_bw_latency,micro_VECln_acc_latency,micro_VECmul_e2e_latency,micro_VECmul_fw_latency,micro_VECmul_bwall_latency,micro_VECmul_bw_latency,micro_VECmul_acc_latency,micro_VECmulu_e2e_latency,micro_VECmulu_fw_latency,micro_VECmulu_bwall_latency,micro_VECmulu_bw_latency,micro_VECmulu_acc_latency,micro_VECpowu_e2e_latency,micro_VECpowu_fw_latency,micro_VECpowu_bwall_latency,micro_VECpowu_bw_latency,micro_VECpowu_acc_latency,micro_VECsoftmax_e2e_latency,micro_VECsoftmax_fw_latency,micro_VECsoftmax_bwall_latency,micro_VECsoftmax_bw_latency,micro_VECsoftmax_acc_latency,micro_VECtanh_e2e_latency,micro_VECtanh_fw_latency,micro_VECtanh_bwall_latency,micro_VECtanh_bw_latency,micro_VECtanh_acc_latency,micro_getitem_e2e_latency,micro_getitem_fw_latency,micro_getitem_bwall_latency,micro_getitem_bw_latency,micro_getitem_acc_latency,micro_output_e2e_latency,micro_output_fw_latency,micro_output_bwall_latency,micro_output_bw_latency,micro_output_acc_latency,micro_where_e2e_latency,micro_where_fw_latency,micro_where_bwall_latency,micro_where_bw_latency,micro_where_acc_latency,micro_VEC_e2e_latency,micro_VEC_fw_latency,micro_VEC_bwall_latency,micro_VEC_bw_latency,micro_VEC_acc_latency,neusight_BMM_e2e_latency,neusight_BMM_fw_latency,neusight_BMM_bwall_latency,neusight_BMM_bw_latency,neusight_BMM_acc_latency,neusight_EMBEDDING_e2e_latency,neusight_EMBEDDING_fw_latency,neusight_EMBEDDING_bwall_latency,neusight_EMBEDDING_bw_latency,neusight_EMBEDDING_acc_latency,neusight_Linear_e2e_latency,neusight_Linear_fw_latency,neusight_Linear_bwall_latency,neusight_Linear_bw_latency,neusight_Linear_acc_latency,neusight_VECadd_e2e_latency,neusight_VECadd_fw_latency,neusight_VECadd_bwall_latency,neusight_VECadd_bw_latency,neusight_VECadd_acc_latency,neusight_VECaddu_e2e_latency,neusight_VECaddu_fw_latency,neusight_VECaddu_bwall_latency,neusight_VECaddu_bw_latency,neusight_VECaddu_acc_latency,neusight_VECdiv_e2e_latency,neusight_VECdiv_fw_latency,neusight_VECdiv_bwall_latency,neusight_VECdiv_bw_latency,neusight_VECdiv_acc_latency,neusight_VECln_e2e_latency,neusight_VECln_fw_latency,neusight_VECln_bwall_latency,neusight_VECln_bw_latency,neusight_VECln_acc_latency,neusight_VECmul_e2e_latency,neusight_VECmul_fw_latency,neusight_VECmul_bwall_latency,neusight_VECmul_bw_latency,neusight_VECmul_acc_latency,neusight_VECmulu_e2e_latency,neusight_VECmulu_fw_latency,neusight_VECmulu_bwall_latency,neusight_VECmulu_bw_latency,neusight_VECmulu_acc_latency,neusight_VECpowu_e2e_latency,neusight_VECpowu_fw_latency,neusight_VECpowu_bwall_latency,neusight_VECpowu_bw_latency,neusight_VECpowu_acc_latency,neusight_VECsoftmax_e2e_latency,neusight_VECsoftmax_fw_latency,neusight_VECsoftmax_bwall_latency,neusight_VECsoftmax_bw_latency,neusight_VECsoftmax_acc_latency,neusight_VECtanh_e2e_latency,neusight_VECtanh_fw_latency,neusight_VECtanh_bwall_latency,neusight_VECtanh_bw_latency,neusight_VECtanh_acc_latency,neusight_getitem_e2e_latency,neusight_getitem_fw_latency,neusight_getitem_bwall_latency,neusight_getitem_bw_latency,neusight_getitem_acc_latency,neusight_output_e2e_latency,neusight_output_fw_latency,neusight_output_bwall_latency,neusight_output_bw_latency,neusight_output_acc_latency,neusight_where_e2e_latency,neusight_where_fw_latency,neusight_where_bwall_latency,neusight_where_bw_latency,neusight_where_acc_latency,neusight_VEC_e2e_latency,neusight_VEC_fw_latency,neusight_VEC_bwall_latency,neusight_VEC_bw_latency,neusight_VEC_acc_latency,label_VECdivu_e2e_latency,label_VECdivu_fw_latency,label_VECdivu_bwall_latency,label_VECdivu_bw_latency,label_VECdivu_acc_latency,label_VECgelu_e2e_latency,label_VECgelu_fw_latency,label_VECgelu_bwall_latency,label_VECgelu_bw_latency,label_VECgelu_acc_latency,label_VECrelu_e2e_latency,label_VECrelu_fw_latency,label_VECrelu_bwall_latency,label_VECrelu_bw_latency,label_VECrelu_acc_latency,roofline_VECdivu_e2e_latency,roofline_VECdivu_fw_latency,roofline_VECdivu_bwall_latency,roofline_VECdivu_bw_latency,roofline_VECdivu_acc_latency,roofline_VECgelu_e2e_latency,roofline_VECgelu_fw_latency,roofline_VECgelu_bwall_latency,roofline_VECgelu_bw_latency,roofline_VECgelu_acc_latency,roofline_VECrelu_e2e_latency,roofline_VECrelu_fw_latency,roofline_VECrelu_bwall_latency,roofline_VECrelu_bw_latency,roofline_VECrelu_acc_latency,habitat_VECdivu_e2e_latency,habitat_VECdivu_fw_latency,habitat_VECdivu_bwall_latency,habitat_VECdivu_bw_latency,habitat_VECdivu_acc_latency,habitat_VECgelu_e2e_latency,habitat_VECgelu_fw_latency,habitat_VECgelu_bwall_latency,habitat_VECgelu_bw_latency,habitat_VECgelu_acc_latency,habitat_VECrelu_e2e_latency,habitat_VECrelu_fw_latency,habitat_VECrelu_bwall_latency,habitat_VECrelu_bw_latency,habitat_VECrelu_acc_latency,micro_VECdivu_e2e_latency,micro_VECdivu_fw_latency,micro_VECdivu_bwall_latency,micro_VECdivu_bw_latency,micro_VECdivu_acc_latency,micro_VECgelu_e2e_latency,micro_VECgelu_fw_latency,micro_VECgelu_bwall_latency,micro_VECgelu_bw_latency,micro_VECgelu_acc_latency,micro_VECrelu_e2e_latency,micro_VECrelu_fw_latency,micro_VECrelu_bwall_latency,micro_VECrelu_bw_latency,micro_VECrelu_acc_latency,neusight_VECdivu_e2e_latency,neusight_VECdivu_fw_latency,neusight_VECdivu_bwall_latency,neusight_VECdivu_bw_latency,neusight_VECdivu_acc_latency,neusight_VECgelu_e2e_latency,neusight_VECgelu_fw_latency,neusight_VECgelu_bwall_latency,neusight_VECgelu_bw_latency,neusight_VECgelu_acc_latency,neusight_VECrelu_e2e_latency,neusight_VECrelu_fw_latency,neusight_VECrelu_bwall_latency,neusight_VECrelu_bw_latency,neusight_VECrelu_acc_latency,label_cumsum_e2e_latency,label_cumsum_fw_latency,label_cumsum_bwall_latency,label_cumsum_bw_latency,label_cumsum_acc_latency,roofline_cumsum_e2e_latency,roofline_cumsum_fw_latency,roofline_cumsum_bwall_latency,roofline_cumsum_bw_latency,roofline_cumsum_acc_latency,habitat_cumsum_e2e_latency,habitat_cumsum_fw_latency,habitat_cumsum_bwall_latency,habitat_cumsum_bw_latency,habitat_cumsum_acc_latency,micro_cumsum_e2e_latency,micro_cumsum_fw_latency,micro_cumsum_bwall_latency,micro_cumsum_bw_latency,micro_cumsum_acc_latency,neusight_cumsum_e2e_latency,neusight_cumsum_fw_latency,neusight_cumsum_bwall_latency,neusight_cumsum_bw_latency,neusight_cumsum_acc_latency,label_Weight_e2e_latency,label_Weight_fw_latency,label_Weight_bwall_latency,label_Weight_bw_latency,label_Weight_acc_latency,label_count_e2e_latency,label_count_fw_latency,label_count_bwall_latency,label_count_bw_latency,label_count_acc_latency,label_mean_e2e_latency,label_mean_fw_latency,label_mean_bwall_latency,label_mean_bw_latency,label_mean_acc_latency,label_rsqrt_e2e_latency,label_rsqrt_fw_latency,label_rsqrt_bwall_latency,label_rsqrt_bw_latency,label_rsqrt_acc_latency,label_setitem_e2e_latency,label_setitem_fw_latency,label_setitem_bwall_latency,label_setitem_bw_latency,label_setitem_acc_latency,roofline_Weight_e2e_latency,roofline_Weight_fw_latency,roofline_Weight_bwall_latency,roofline_Weight_bw_latency,roofline_Weight_acc_latency,roofline_count_e2e_latency,roofline_count_fw_latency,roofline_count_bwall_latency,roofline_count_bw_latency,roofline_count_acc_latency,roofline_mean_e2e_latency,roofline_mean_fw_latency,roofline_mean_bwall_latency,roofline_mean_bw_latency,roofline_mean_acc_latency,roofline_rsqrt_e2e_latency,roofline_rsqrt_fw_latency,roofline_rsqrt_bwall_latency,roofline_rsqrt_bw_latency,roofline_rsqrt_acc_latency,roofline_setitem_e2e_latency,roofline_setitem_fw_latency,roofline_setitem_bwall_latency,roofline_setitem_bw_latency,roofline_setitem_acc_latency,habitat_Weight_e2e_latency,habitat_Weight_fw_latency,habitat_Weight_bwall_latency,habitat_Weight_bw_latency,habitat_Weight_acc_latency,habitat_count_e2e_latency,habitat_count_fw_latency,habitat_count_bwall_latency,habitat_count_bw_latency,habitat_count_acc_latency,habitat_mean_e2e_latency,habitat_mean_fw_latency,habitat_mean_bwall_latency,habitat_mean_bw_latency,habitat_mean_acc_latency,habitat_rsqrt_e2e_latency,habitat_rsqrt_fw_latency,habitat_rsqrt_bwall_latency,habitat_rsqrt_bw_latency,habitat_rsqrt_acc_latency,habitat_setitem_e2e_latency,habitat_setitem_fw_latency,habitat_setitem_bwall_latency,habitat_setitem_bw_latency,habitat_setitem_acc_latency,micro_Weight_e2e_latency,micro_Weight_fw_latency,micro_Weight_bwall_latency,micro_Weight_bw_latency,micro_Weight_acc_latency,micro_count_e2e_latency,micro_count_fw_latency,micro_count_bwall_latency,micro_count_bw_latency,micro_count_acc_latency,micro_mean_e2e_latency,micro_mean_fw_latency,micro_mean_bwall_latency,micro_mean_bw_latency,micro_mean_acc_latency,micro_rsqrt_e2e_latency,micro_rsqrt_fw_latency,micro_rsqrt_bwall_latency,micro_rsqrt_bw_latency,micro_rsqrt_acc_latency,micro_setitem_e2e_latency,micro_setitem_fw_latency,micro_setitem_bwall_latency,micro_setitem_bw_latency,micro_setitem_acc_latency,neusight_Weight_e2e_latency,neusight_Weight_fw_latency,neusight_Weight_bwall_latency,neusight_Weight_bw_latency,neusight_Weight_acc_latency,neusight_count_e2e_latency,neusight_count_fw_latency,neusight_count_bwall_latency,neusight_count_bw_latency,neusight_count_acc_latency,neusight_mean_e2e_latency,neusight_mean_fw_latency,neusight_mean_bwall_latency,neusight_mean_bw_latency,neusight_mean_acc_latency,neusight_rsqrt_e2e_latency,neusight_rsqrt_fw_latency,neusight_rsqrt_bwall_latency,neusight_rsqrt_bw_latency,neusight_rsqrt_acc_latency,neusight_setitem_e2e_latency,neusight_setitem_fw_latency,neusight_setitem_bwall_latency,neusight_setitem_bw_latency,neusight_setitem_acc_latency,roofline_all_e2e_err,roofline_all_fw_err,roofline_all_bwall_err,roofline_BMM_e2e_err,roofline_BMM_fw_err,roofline_BMM_bwall_err,roofline_Linear_e2e_err,roofline_Linear_fw_err,roofline_Linear_bwall_err,roofline_VEC_e2e_err,roofline_VEC_fw_err,roofline_VEC_bwall_err,roofline_VECsoftmax_e2e_err,roofline_VECsoftmax_fw_err,roofline_VECsoftmax_bwall_err,roofline_VECln_e2e_err,roofline_VECln_fw_err,roofline_VECln_bwall_err,habitat_all_e2e_err,habitat_all_fw_err,habitat_all_bwall_err,habitat_BMM_e2e_err,habitat_BMM_fw_err,habitat_BMM_bwall_err,habitat_Linear_e2e_err,habitat_Linear_fw_err,habitat_Linear_bwall_err,habitat_VEC_e2e_err,habitat_VEC_fw_err,habitat_VEC_bwall_err,habitat_VECsoftmax_e2e_err,habitat_VECsoftmax_fw_err,habitat_VECsoftmax_bwall_err,habitat_VECln_e2e_err,habitat_VECln_fw_err,habitat_VECln_bwall_err,micro_all_e2e_err,micro_all_fw_err,micro_all_bwall_err,micro_BMM_e2e_err,micro_BMM_fw_err,micro_BMM_bwall_err,micro_Linear_e2e_err,micro_Linear_fw_err,micro_Linear_bwall_err,micro_VEC_e2e_err,micro_VEC_fw_err,micro_VEC_bwall_err,micro_VECsoftmax_e2e_err,micro_VECsoftmax_fw_err,micro_VECsoftmax_bwall_err,micro_VECln_e2e_err,micro_VECln_fw_err,micro_VECln_bwall_err,neusight_all_e2e_err,neusight_all_fw_err,neusight_all_bwall_err,neusight_BMM_e2e_err,neusight_BMM_fw_err,neusight_BMM_bwall_err,neusight_Linear_e2e_err,neusight_Linear_fw_err,neusight_Linear_bwall_err,neusight_VEC_e2e_err,neusight_VEC_fw_err,neusight_VEC_bwall_err,neusight_VECsoftmax_e2e_err,neusight_VECsoftmax_fw_err,neusight_VECsoftmax_bwall_err,neusight_VECln_e2e_err,neusight_VECln_fw_err,neusight_VECln_bwall_err,OOD
gpt2_large,1024,4,NVIDIA_A100-SXM4-40GB,train,dp4,452.2997772216797,0.0,0.0,510.51188014903386,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.870247976890658,,,,,,,,,,,,,,,,,,False
gpt2_large,1024,4,NVIDIA_A100-SXM4-40GB,train,tp4,484.8684051513672,0.0,0.0,525.5815189845608,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.396734743003874,,,,,,,,,,,,,,,,,,False
gpt2_large,1024,4,NVIDIA_A100-SXM4-40GB,train,pp4_1,1597.6410034179687,0.0,0.0,1761.5660881364063,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.260445517343305,,,,,,,,,,,,,,,,,,False
